id_tempo;id_processo;id_orgao_contrato;id_contrato;id_contratado;id_situacao_cont;ano_particao;vr_homologado;vr_atualizado
37938;112729;12;22382;25324;4;2013;60000,00;78300,00
37931;243111;96;46832;18827;2;2013;839292,29;962805,12
37863;88848;98;43449;19772;2;2013;10819870,68;32193777,12
37478;132273;77;42621;12233;4;2013;34379,24;34379,24
37919;156273;12;12273;6210;4;2013;7500000,00;7500000,00
38329;84998;1;12260;23004;4;2013;10925,00;10925,00
37440;45542;91;15625;248;4;2013;6209,09;45923,09
38390;195413;77;44254;20751;4;2013;4999,20;6007,20
38352;116452;99;18941;23166;4;2013;16110,00;81445,70
38756;57295;5;25739;18494;4;2013;58999,60;58999,60
38345;73171;95;21512;17782;2;2013;730,00;730,00
38308;195452;36;19786;222;4;2013;2959,20;2959,20
38333;250904;95;32456;21766;4;2013;169920,00;798856,41
38303;115874;76;17299;14294;2;2013;1222535,00;1222535,00
37919;239003;57;8121;10161;4;2013;423519,80;423519,80
37893;168032;90;51067;25617;4;2013;3750,00;3750,00
37419;2401;12;1407;21693;2;2013;384865,68;846030,43
39224;80947;12;34219;19426;4;2014;11516,15;11516,15
37896;183359;94;43414;23956;4;2013;14455,00;14455,00
37892;69066;97;8145;20897;4;2013;10230,00;10230,00
37926;168019;11;38442;25281;3;2013;88917,60;88917,60
38322;219460;77;19835;20934;4;2013;664932,00;1277677,50
38335;250888;25;43442;17194;2;2013;50000,00;104166,66
38320;21979;11;13126;23869;4;2013;5920000,00;5920000,00
36996;167860;91;4707;26913;4;2012;36210,94;266159,50
38785;37832;95;12295;26549;4;2014;40000,00;40000,00
38816;132370;91;20725;27864;4;2014;2300,00;2300,00
38816;207274;1;41810;21506;4;2014;20177,70;20177,70
37948;16131;5;36745;22000;2;2013;104631,96;470272,48
37935;152367;76;45992;850;4;2013;11124,00;11124,00
38773;227367;91;23235;22000;4;2014;62307,60;131773,51
37844;187696;15;26566;15463;4;2013;7928,00;7928,00
37898;112744;84;7254;20781;4;2013;607,79;607,79
36049;53261;82;2202;1883;4;2012;108550,00;38175,00
37489;10274;12;47649;25832;4;2013;60000,00;89350,00
38845;6346;11;52796;3141;4;2014;941857,01;941857,01
37456;183640;95;39235;16461;4;2013;74000,00;83000,00
37851;171851;64;4716;4947;4;2013;1680904,00;1680904,00
37920;61176;1;29049;21377;4;2013;300000,00;300000,00
38343;223320;5;14813;21790;4;2013;8965,80;44829,00
38413;247190;10;13993;19343;4;2013;24108,00;24108,00
38394;37799;18;34222;5196;4;2013;29999,34;37495,24
39241;195521;95;540;2018;4;2014;4335,00;4335,00
38836;49636;67;22401;51071;4;2014;2303,99;2304,00
38807;247011;95;26577;8101;4;2014;18000,00;18000,00
38833;85058;67;41809;50020;4;2014;3071,99;3072,00
38833;73429;67;49383;50033;4;2014;0,01;0,00
38834;120688;67;2259;51875;4;2014;5503,99;5504,00
38357;22286;95;27418;38460;4;2013;295000,00;1722669,91
38836;235003;67;16477;50229;4;2014;0,01;0,00
38356;207384;1;18980;4201;4;2013;93219,00;93219,00
38835;136476;67;53617;50034;4;2014;0,01;0,00
38386;6314;37;39241;21598;2;2013;602217,49;602217,49
38378;231249;64;18140;19940;2;2013;96222,16;558497,22
38392;73418;76;29085;4727;4;2013;6027,00;7395,00
38392;97080;76;3916;26933;4;2013;13632,00;13872,00
38754;41813;77;37600;18961;4;2013;72000,00;72000,00
38399;152216;91;17307;28941;4;2013;42869,20;53586,08
37401;175987;91;531;20840;4;2013;4546965,19;21275953,83
39230;171758;96;10639;35430;4;2014;200000,00;200000,00
38760;207478;76;40938;18449;4;2014;324412,00;672604,00
38760;45670;76;18143;5039;4;2014;223033,25;223033,25
38850;45661;92;12278;24265;4;2014;3745,00;3745,00
38327;144285;95;50174;26271;4;2013;69766,35;69766,35
38387;108775;96;51070;18827;2;2013;148838,91;149838,91
37954;203376;91;9806;28401;4;2013;5880,00;30975,00
38786;124568;95;50199;20822;4;2014;92800,00;92800,00
37946;49770;91;8175;27441;4;2013;11746,98;14630,90
38386;14190;95;29935;34567;4;2013;296996,50;371242,25
38835;116761;67;32481;39610;4;2014;0,01;0,00
38836;93165;67;53625;50042;4;2014;0,01;0,00
38306;116724;95;26581;23590;4;2013;54048,00;67560,00
38799;128394;95;16478;19707;4;2014;40000,00;40000,00
38799;128394;95;19817;15272;4;2014;45000,00;45000,00
38321;140493;96;29965;31915;2;2013;3000000,00;3000000,00
38392;247021;95;10638;19383;4;2013;221940,00;1449668,60
38768;61474;95;32504;3076;4;2014;25000,00;25000,00
38806;89044;95;8962;20111;4;2014;307995,80;307995,80
38321;171742;92;45125;3999;4;2013;4450,00;4450,00
38812;25892;95;12298;1549;4;2014;55800,00;55800,00
37435;45796;91;46852;21311;3;2013;184813,69;462134,09
38384;179886;16;4737;12298;3;2013;4422,70;4422,70
38836;116614;67;38445;50043;4;2014;0,01;0,00
38362;57574;76;49355;28909;4;2013;108000,00;114480,00
38806;6449;95;30782;23953;4;2014;32240,00;32240,00
38836;77200;67;47664;54007;4;2014;1535,99;1536,00
38805;89087;57;18958;17255;4;2014;217240,00;1086200,00
37458;128549;28;36783;12893;4;2013;56300,16;56300,16
37940;37748;41;51933;54122;4;2013;376018,18;376018,18
37926;167684;12;48504;16978;4;2013;2069,00;2482,80
38342;211457;23;40951;18132;4;2013;359583,71;403056,92
37858;25969;76;4723;4062;4;2013;22536,00;22536,00
38338;219301;15;17348;12345;4;2013;10300,00;10300,00
38326;69437;78;24125;20612;4;2013;6158,40;41549,12
38327;29768;98;24929;17603;3;2013;8831648,16;7715314,82
37913;160223;16;14001;25736;4;2013;5408,73;5408,73
38376;69250;95;13124;22139;4;2013;1978,00;1978,00
38834;93039;91;45115;27103;4;2014;5535,00;5535,00
38774;215357;96;33311;17205;2;2014;4882699,20;6702891,37
38834;183565;67;51986;54834;4;2014;4607,99;4608,00
38807;140219;12;29969;18679;4;2014;24926,20;31061,88
39318;93111;11;38467;9472;4;2014;3457718,97;3457718,97
38834;65357;67;51055;51062;4;2014;2751,99;2751,99
38335;199696;95;53643;28245;4;2013;20000,00;20000,00
38772;45474;99;46032;14635;4;2014;104000,00;104000,00
38310;29836;69;13959;652;4;2013;174026,16;751154,13
37940;239242;43;11512;19096;4;2013;130165,00;130165,00
36965;195710;91;7294;2137;4;2012;100128,98;506078,38
37959;203489;16;29095;54290;4;2013;1390,00;4570,00
38385;84937;57;3878;21329;4;2013;57400,00;57400,00
38341;234835;99;43485;19426;4;2013;14149,50;14149,50
38823;116563;95;31631;26552;4;2014;2850,00;2850,00
38393;104890;11;47659;14681;4;2013;2664340,77;2664340,77
38850;223281;67;27396;31915;4;2014;6600,00;6600,00
38408;176006;18;29071;18663;2;2013;31000,00;93000,00
38754;223255;64;3895;22496;2;2013;880000,00;880000,00
37935;57637;37;29959;22064;4;2013;244000,00;281418,00
38836;10307;67;39237;41812;4;2014;0,01;0,00
38801;247013;95;27397;16759;4;2014;522000,00;522000,00
38393;18086;1;523;19569;4;2013;70600,00;156340,62
38789;77248;38;28254;22000;2;2014;404374,33;404374,33
37959;96933;90;51052;23316;4;2013;49571,82;49571,82
38359;164086;99;8977;19463;4;2013;114705,60;114705,60
38400;195596;82;13150;12032;4;2013;22030,00;22030,00
38848;49660;16;19810;54597;4;2014;27060,00;27060,00
39273;116562;76;24105;4999;2;2014;7896,00;7896,00
37883;89023;91;35062;31915;4;2013;556717,92;524122,68
38390;152434;24;45138;14074;4;2013;50130,00;162005,31
38309;22215;3;47677;20549;2;2013;59600,00;248341,94
37911;152080;36;51040;9210;3;2013;360000,00;1024577,40
37935;37675;18;30758;21658;4;2013;720,00;4652,82
38377;120751;16;30796;19555;4;2013;2084,29;2084,29
38303;160190;12;29086;24739;4;2013;60000,00;86600,00
38337;163997;98;29034;3124;4;2013;52300,00;52300,00
37931;223418;58;29966;29105;4;2013;15840,00;15840,00
38815;152108;41;19848;724;4;2014;128700,00;128700,00
38303;175927;81;8163;3921;4;2013;16850,00;16850,00
38341;26031;78;42704;10638;2;2013;244550,00;253027,77
38310;203567;76;5599;1618;4;2013;7344,00;9180,00
38309;116712;76;14841;774;4;2013;7560,00;7560,00
38796;2526;92;38462;2411;3;2014;25249,00;25249,00
38376;152405;98;45140;808;4;2013;116907,00;119737,00
38320;81219;11;12300;11235;4;2013;1262535,50;1408233,43
37946;152330;91;20757;5569;4;2013;38300,00;9521,46
38362;195733;97;23280;4651;4;2013;16000,00;16000,00
39271;187737;95;47700;19572;4;2014;247272,20;247272,20
41460;119035;5;16140;20009;4;2010;59000,00;59000,00
38808;247144;95;40983;19140;4;2014;61000,00;76250,00
39279;85165;12;28280;19348;4;2014;3010,48;3760,99
38378;120881;95;44323;5358;4;2013;8295,28;8295,28
38393;156329;77;30810;16038;4;2013;985600,00;985600,00
38813;65456;8;52027;23783;4;2014;7875,00;21150,00
38772;148368;38;36802;17603;4;2014;500000,00;500000,00
39232;89334;64;2283;24463;4;2014;21040,98;21040,98
38401;57701;91;6473;4625;4;2013;285714,28;324554,46
38406;223501;91;36820;14141;4;2013;280000,00;350000,00
38803;105145;95;19857;28133;4;2014;58007,84;58007,84
38815;227483;95;46871;1401;4;2014;30010,00;30010,00
38309;152342;91;26599;19104;4;2013;369230,93;1666116,47
38753;227166;95;14854;20281;4;2013;181050,00;181050,00
38845;219432;1;25792;18134;4;2014;53363,00;53363,00
37934;97115;42;29089;17603;4;2013;2396550,00;2396550,00
37947;6155;95;43443;27137;4;2013;56790,05;56790,05
38836;124801;1;35988;15143;4;2014;38000,00;38000,00
38850;89163;5;24996;54696;4;2014;5999,95;11999,90
38329;89178;95;37637;20914;4;2013;7050,96;10600,42
37946;112642;76;53593;15097;4;2013;9570,00;9665,89
38793;183689;76;8998;3299;4;2014;14205,00;14205,00
39716;85173;76;52018;24262;4;2014;426000,00;426000,00
40148;34102;5;52845;396;4;2014;16565,16;16565,16
39237;160207;95;34259;20021;4;2014;32394,00;32394,00
38384;243246;16;50222;21388;4;2013;2347,50;2347,50
41013;20433;1;29571;18922;4;2010;67589,76;67589,76
38799;203428;95;31669;5286;4;2014;137917,00;137917,00
38753;243121;95;42710;13904;4;2013;42310,00;42310,00
38831;34002;95;24139;21342;4;2014;36663,98;36663,98
38813;128513;95;15693;19707;4;2014;140000,00;140000,00
39322;81169;93;2288;51705;4;2014;20015,00;20015,00
39224;49757;95;34261;28340;4;2014;11000,00;11000,00
38830;77335;95;14865;1952;4;2014;99975,00;99975,00
38316;81260;58;47694;17194;2;2013;7000,00;8750,00
38344;14366;18;35965;24971;4;2013;29483,00;29483,00
37960;104768;90;1399;19606;4;2013;3300,00;4350,00
37475;219500;28;40092;17494;2;2013;1249,79;1715,49
37415;168075;91;14017;28244;4;2013;123376,53;126308,22
37883;243228;91;35951;51802;4;2013;20880,00;24069,43
38400;45753;91;5604;27186;4;2013;304000,00;418525,80
38830;61565;36;12355;51518;2;2014;240000,00;278269,32
38823;171765;82;580;13941;2;2014;7747,50;7747,50
39279;104951;57;13184;7644;4;2014;4599,99;4599,99
41017;28330;81;4348;15565;4;2010;135000,00;135000,00
38789;179872;99;46886;23517;4;2014;2252,00;2252,00
38364;231462;92;31679;13220;4;2013;252000,00;1392762,00
39332;108940;16;3928;5563;4;2014;12376,80;12376,80
39296;247349;99;21583;9347;4;2014;5292000,00;5292000,00
38833;243028;67;43459;51869;4;2014;2751,99;2752,00
38376;10246;95;22456;18937;4;2013;16746,00;20932,50
38833;235321;67;22430;54636;4;2014;2303,99;2304,00
38389;101197;95;21580;3551;4;2013;2290,00;2290,00
38833;18347;67;46889;50226;4;2014;0,01;0,00
38835;38038;67;28282;52317;4;2014;3839,99;3840,00
38392;144654;10;32531;22315;4;2013;35490,00;35490,00
39227;247354;76;12339;5711;4;2014;11088,00;11088,00
38794;38072;12;24142;18824;4;2014;29000,00;29000,00
38816;128744;28;52826;19534;4;2014;407989,35;867205,09
38331;140618;91;27442;18977;4;2013;143670,00;143670,00
38833;164378;67;43452;52139;4;2014;0,01;0,00
37947;195888;96;46862;20894;2;2013;76785,60;12797,60
38803;6499;95;16513;1952;4;2014;84000,00;84000,00
39238;176100;36;25811;18570;4;2014;27946,00;27946,00
38794;136633;95;35972;26549;4;2014;45000,00;45000,00
38816;77500;95;25784;7595;4;2014;35994,00;37144,13
38828;195797;92;52016;40631;4;2014;25364,40;50728,80
38800;65553;95;49419;25241;4;2014;51000,00;51000,00
41407;130748;5;52429;20782;4;2010;22890,00;22890,00
38411;93287;76;10672;42759;2;2013;28505,88;147486,06
38387;231151;1;47704;25031;4;2013;1694,70;2082,06
40993;44106;95;45623;12771;4;2010;3999,98;3999,98
38772;191816;65;16508;19940;2;2014;85540,49;469730,82
39231;97138;76;48568;5039;4;2014;93951,00;93951,00
38803;152462;95;4780;571;4;2014;132200,00;132200,00
38848;235222;36;49416;11975;4;2014;3347,77;3347,77
40595;4783;12;47303;18882;2;2010;29856,00;33426,00
38785;144658;95;44337;14966;4;2014;56589,90;56589,90
38301;243301;81;35147;20781;4;2013;6927,00;9945,72
39252;116859;36;34281;5458;4;2014;288000,00;297446,40
38393;26248;94;3150;21780;2;2013;6800,00;20400,00
41407;130748;5;46474;19838;4;2010;17634,54;17634,54
38851;5282;93;46898;19335;2;2014;14250,00;14250,00
38837;53752;67;48561;54963;4;2014;13179,99;13180,00
38795;116622;95;587;20021;4;2014;60550,00;60550,00
38387;231151;1;23299;25316;4;2013;25053,60;29229,20
40999;67755;11;32153;14105;4;2010;10000,00;10000,00
38835;97081;67;51968;50203;4;2014;0,01;0,00
41433;75689;96;1057;20766;4;2010;999932,39;999932,39
38796;22300;95;30820;28281;4;2014;122499,99;122499,99
41441;4871;36;44814;5328;4;2010;24335,00;19785,00
38814;156237;1;30823;22488;4;2014;9224,38;9224,38
38765;53725;76;26620;817;4;2014;9300,00;9300,00
38859;14425;95;31676;16169;4;2014;8939,50;8939,50
38833;207501;67;4730;52312;4;2014;0,01;0,00
38815;247038;99;35997;25422;4;2014;67500,00;67500,00
38391;179675;15;17316;12345;4;2013;5383,40;6665,68
38370;57633;39;7328;7678;2;2013;216000,00;216000,00
38380;112659;91;6440;20141;4;2013;48890,00;48890,00
38808;57674;92;51129;16687;3;2014;25820,00;25820,00
38405;144561;96;50205;19572;2;2013;1780359,84;1780359,84
38842;179896;77;19025;20201;4;2014;226460,16;226460,16
38830;61515;95;37659;21766;4;2014;10000,00;10000,00
38779;144544;78;26622;10446;2;2014;145999,54;145999,54
38768;41950;76;30829;54424;3;2014;11628,00;11628,00
38391;239300;98;16517;22983;4;2013;19000,00;19000,00
38833;49804;67;5586;51328;4;2014;0,01;0,00
38837;235277;67;24154;52141;4;2014;1919,99;1920,00
38350;120660;95;46844;24952;4;2013;804000,00;804000,00
38808;53552;95;20775;13027;4;2014;22464,00;22464,00
38795;116622;95;23298;2108;4;2014;50240,00;50240,00
38815;164032;1;12327;19806;4;2014;1545,00;1545,00
38384;96969;16;3921;6039;4;2013;11115,00;40480,65
38845;195520;37;21547;21972;2;2014;31328,00;31328,00
38401;136601;91;37661;22399;4;2013;1080,00;2220,00
38782;77482;95;17374;19140;4;2014;16497,00;16497,00
39275;73592;1;27451;19739;4;2014;25860,00;25860,00
39316;243383;43;5620;19679;4;2014;7280,00;7280,00
38370;41970;36;13195;48991;3;2013;155700,00;177721,08
38801;112964;91;4784;9217;4;2014;2448,00;2448,00
38310;179932;76;5628;54502;2;2013;43200,00;43200,00
38404;128659;36;9014;4727;4;2013;3168,00;3168,00
38848;57590;26;3957;13942;2;2014;47793,72;50539,71
38775;42010;77;19866;19095;3;2014;75360,00;435080,30
41057;59791;76;49822;9824;4;2010;21150,00;21992,24
38836;49918;43;34287;20226;4;2014;10200,00;10200,00
38835;168182;67;45173;54641;4;2014;4607,99;4608,00
38863;109057;5;52052;24167;4;2014;18749,61;18749,61
39276;215691;36;41010;19541;4;2014;4560,00;4560,00
38834;183819;95;43480;5373;4;2014;28422,00;29127,36
38843;195838;38;13182;1547;2;2014;1878035,79;2218035,79
38358;128676;57;40986;24965;4;2013;7478,95;7478,95
40996;83597;36;14473;1379;4;2010;112050,00;112050,00
38862;231426;82;52833;28716;2;2014;1499,75;1874,62
38834;18116;67;31633;52313;4;2014;1919,99;1920,00
39241;144487;95;5613;16270;4;2014;11500,00;11500,00
38792;227158;95;53681;5892;4;2014;33533,50;33533,50
38809;21954;95;3102;10538;4;2014;17820,00;17820,00
38789;231411;99;23301;25422;4;2014;107500,00;107500,00
39746;42101;57;1508;28162;4;2014;91000,00;91000,00
39294;10471;5;28310;19337;4;2014;17799,00;35598,00
38766;105045;96;25754;4545;2;2014;3034000,00;3034000,00
38817;57694;36;16512;661;4;2014;10300,00;8555,10
38835;128621;67;23220;51868;4;2014;0,01;0,00
38828;26055;67;40063;51582;4;2014;11759,99;11760,00
37932;211632;91;20763;20612;4;2013;276,00;329,67
38392;89265;57;18156;27959;4;2013;6950,00;6950,00
38393;144563;95;46026;19096;4;2013;7358,37;7358,37
38827;191521;95;13130;20943;4;2014;2525,50;2525,50
38754;97176;28;36813;11051;4;2013;856710,00;856710,00
38411;77490;77;25001;31915;4;2013;79560,00;253915,80
38385;53746;95;17357;19572;4;2013;243404,46;243404,46
38837;38054;76;34268;10384;2;2014;11124,00;11124,00
38808;195826;6;4773;17491;4;2014;14100,80;14100,80
38376;81267;95;29133;26109;4;2013;974,00;1186,00
38816;120879;95;17378;25978;4;2014;29400,00;36750,00
39237;152443;42;50272;35083;4;2014;8029,56;8029,56
38310;96953;76;16466;23289;2;2013;11160,00;22320,00
39257;112651;12;24098;39631;4;2014;3912,48;3912,48
38391;109003;95;9858;21732;4;2013;140800,00;140800,00
39287;247023;81;12292;53997;4;2014;20000,00;56061,23
39316;97208;91;27489;37376;4;2014;28999,68;28999,68
38864;6674;95;34313;10389;4;2014;1560,50;1560,50
39317;57776;12;47734;22105;4;2014;2199,90;2199,90
39691;41848;57;4797;22413;4;2014;161297,00;161297,00
38250;154662;54;6045;19940;4;2008;327031,55;54408,38
39224;211771;91;45186;52223;4;2014;2916,24;2916,24
39325;243424;95;2312;31267;4;2014;699992,80;699992,80
39262;46100;76;32544;18838;4;2014;77673,60;77673,60
39300;30320;36;6509;20769;4;2014;999,80;999,80
39244;10582;96;39328;18865;4;2014;129150,00;129150,00
39737;203783;67;31707;50427;4;2014;4500,00;4500,00
38847;22464;36;52063;11360;2;2014;280517,05;280517,05
40993;16621;95;11124;19728;4;2010;6380,00;6380,00
38837;65781;67;19038;45204;4;2014;15815,99;15816,00
39255;30388;36;1514;42802;3;2014;47160,00;115091,80
41016;36356;96;32147;9179;4;2010;246989,16;246989,16
39248;14457;95;41848;14848;4;2014;57598,59;71998,19
39267;113058;12;38530;6389;4;2014;80600,00;80600,00
39310;251425;99;19873;14702;4;2014;11900,00;11900,00
39231;247461;67;31692;40630;4;2014;21600,00;21600,00
38815;77546;91;41028;21311;4;2014;271146,41;434479,58
39278;199846;6;53690;10764;4;2014;264024,69;284496,93
39226;144442;95;45149;20175;4;2014;2796,00;2796,00
39332;105213;64;14902;31915;2;2014;22855,00;39370,00
39315;215571;12;7335;24541;2;2014;10116,50;12626,50
39259;89346;96;9856;20766;2;2014;5311605,30;5779298,60
39280;97216;95;4808;20671;4;2014;10371,28;12964,10
39328;22420;57;26634;28113;4;2014;2450,00;2450,00
41431;83534;5;7777;6524;4;2010;77000,00;359296,00
36071;93390;67;4793;20921;4;2012;3059808,43;3059808,43
39286;203682;95;53691;17016;4;2014;11800,00;11800,00
39289;34224;6;31714;8683;2;2014;494926,29;496926,85
39335;168293;93;26652;13580;2;2014;279000,00;279000,00
39310;140715;25;12371;31583;2;2014;57430,00;57430,00
38837;112943;92;15695;25149;3;2014;28499,60;28499,60
38847;124955;36;37668;12343;2;2014;447590,40;447590,40
39728;34282;12;47728;28071;4;2014;60000,00;60000,00
39692;10599;54;51159;22428;4;2014;2788800,00;6041237,54
39232;73636;92;33406;15622;3;2014;7325,00;7325,00
39255;176169;95;3169;19467;4;2014;5500,00;16499,94
39276;105185;95;20793;19992;4;2014;11640,00;28640,00
38847;14566;36;46081;6482;4;2014;208947,55;208947,55
39741;136710;12;27487;29297;2;2014;3080,00;3080,00
39251;57777;95;38529;28133;4;2014;86000,00;86000,00
39304;14521;97;26649;52790;4;2014;14900,00;14900,00
39251;69571;95;36012;25075;4;2014;106999,77;106999,77
39685;37887;57;34272;25530;4;2014;4150,00;4150,00
39737;172153;67;27475;50418;4;2014;4500,00;4500,00
39255;195897;36;52867;47600;4;2014;21720,00;84030,64
39245;14525;1;25844;23495;4;2014;295000,00;295000,00
39323;219753;57;29144;19659;4;2014;8400,00;8400,00
41015;48109;16;49816;7060;4;2010;16528,20;16528,20
38847;34384;36;43549;18188;2;2014;80408,40;80408,40
39255;10554;58;39332;31915;2;2014;215557,28;447685,66
39728;30317;12;41901;25027;4;2014;60000,00;60000,00
39735;2643;99;27477;20226;4;2014;159000,00;159000,00
41043;130701;96;6042;19967;2;2010;749596,47;934203,51
39686;144564;57;29102;708;4;2014;964,00;964,00
39273;140642;95;44365;1057;4;2014;2550,00;2550,00
39792;6737;57;49432;21329;4;2014;7195,00;7195,00
38836;128793;6;50276;16938;4;2014;1789510,63;1523971,05
39713;231501;36;53707;31746;4;2014;27000,00;27000,00
39304;46032;22;3975;23587;4;2014;1480,00;1480,00
39727;116940;67;17382;53059;4;2014;4260,00;4260,00
38844;140805;36;7356;10075;2;2014;44838,00;44838,00
39231;148651;67;21614;38287;4;2014;7500,00;9375,00
39272;26328;95;49452;20914;4;2014;6174,72;6952,96
39231;211790;67;3168;51879;4;2014;1680,00;1680,00
39321;77451;1;43527;30251;4;2014;10054,00;10054,00
38837;176119;67;36022;42018;4;2014;7999,99;8000,00
39304;132755;37;8211;25620;4;2014;7900,00;7900,00
39227;105229;94;21611;17603;4;2014;2959715,50;2959715,50
39255;239510;58;46914;31915;2;2014;2064,00;2064,00
39311;117060;76;25854;17216;3;2014;86340,75;86340,75
39335;203664;76;3138;180;4;2014;14922,00;14922,00
39281;179985;76;18187;14090;2;2014;22300,00;22300,00
42354;8738;72;43128;16149;2;2011;41440000,00;41440000,00
39272;81160;12;23287;24550;4;2014;18673,90;18673,90
40981;59798;95;48995;19568;4;2010;18000,00;18000,00
